-1.335532 ,-0.614149 ,0.977466 ,-0.554842 ,-0.111903 ,-0.698745 ,-0.334650 ,0.369517 ,0.117868 ,-0.717770 ,-1.876779 ,-0.340970 ,2.837532 ,0.534413 ,-0.606209 ,1.730159 ,-0.941476 ,-0.420757 ,-1.296045 ,-0.138115 ,0.263437 ,-0.828486 ,0.515944 ,1.371274 ,0.333714 ,-0.786281 ,1.798713 ,1.204349 ,1.285575 ,0.154662 ,-0.400977 ,0.494732 ,-0.292291 ,0.618019 ,1.172673 ,-0.512884 ,-0.296188 ,0.050238 ,-0.171505 ,0.216476 ,1.219037 ,0.221204 ,1.692256 ,-0.165125 ,1.283972 ,-0.266443 ,-0.555066 ,0.477833 ,
1.678050 ,-0.762656 ,-1.007309 ,-0.554535 ,-2.982145 ,-0.897493 ,0.374106 ,0.440928 ,0.575285 ,0.535512 ,4.288347 ,-0.441213 ,-5.332611 ,-0.518984 ,0.912808 ,-0.962318 ,-0.840353 ,-0.327659 ,1.495489 ,-0.142404 ,-1.982915 ,0.249073 ,-1.347030 ,-0.985613 ,0.567185 ,-0.656333 ,-2.298345 ,-4.181179 ,-0.760160 ,-1.129149 ,-0.101991 ,-0.468610 ,-0.483560 ,0.249344 ,-3.640784 ,0.437482 ,-0.998667 ,-0.167952 ,-0.190795 ,-1.159076 ,0.504899 ,-0.406872 ,-3.131023 ,-0.005582 ,-0.296225 ,0.689530 ,-1.004441 ,-1.698471 ,
0.574880 ,-0.481634 ,-0.741688 ,-0.657800 ,0.017692 ,-0.998748 ,-1.015848 ,-1.156494 ,0.496665 ,-1.023657 ,1.680417 ,0.259391 ,-1.474138 ,-0.121090 ,0.755329 ,-0.874773 ,0.475499 ,-0.098366 ,0.294107 ,-0.478846 ,-0.528450 ,-0.952051 ,-1.372848 ,-0.557563 ,0.833333 ,0.922581 ,-1.319761 ,-0.970236 ,0.363417 ,0.555903 ,-0.800977 ,0.615347 ,-0.092301 ,0.303451 ,-1.513037 ,0.713509 ,-0.899025 ,-0.676871 ,-0.470007 ,-0.549808 ,-0.863872 ,-0.773247 ,-0.582481 ,0.335963 ,0.071275 ,0.148752 ,0.446555 ,-0.763102 ,
-0.879398 ,0.033292 ,1.328351 ,-0.405115 ,-1.893475 ,0.102509 ,-1.027996 ,0.109646 ,-0.523303 ,0.607047 ,-4.499601 ,-0.741420 ,2.911499 ,-0.411969 ,-0.350771 ,0.825828 ,0.643564 ,-1.063196 ,-2.431352 ,0.959577 ,0.668944 ,0.556827 ,0.861831 ,0.803581 ,0.467495 ,0.985271 ,2.138532 ,0.352219 ,1.003815 ,0.069144 ,-0.101991 ,-1.861094 ,0.416471 ,0.625107 ,3.942340 ,-0.361648 ,-0.798527 ,-0.602774 ,0.905261 ,1.053750 ,1.916521 ,0.601408 ,2.130824 ,-0.306275 ,-0.724634 ,-0.752165 ,-1.004974 ,1.192695 ,
0.804375 ,-0.096626 ,0.428941 ,0.279207 ,0.340487 ,-0.098747 ,0.570149 ,0.397158 ,0.134108 ,-0.825663 ,0.922291 ,-0.240724 ,-0.644019 ,0.662434 ,0.846598 ,-0.015347 ,-0.131253 ,-0.362327 ,0.973578 ,0.596379 ,-0.658604 ,-1.233672 ,0.246937 ,-0.290523 ,0.033419 ,0.171320 ,1.290879 ,-0.242957 ,-0.777786 ,0.755485 ,-1.000977 ,0.453771 ,-0.292300 ,0.795180 ,-0.704628 ,0.544163 ,0.703257 ,-0.356342 ,-0.723254 ,-0.601019 ,-0.144844 ,-0.429779 ,-1.446881 ,-0.164460 ,0.519485 ,-0.205239 ,0.045853 ,-0.411680 ,
0.399992 ,-0.064102 ,0.837870 ,0.606898 ,-3.056910 ,-0.097493 ,0.673320 ,-0.571510 ,0.297858 ,0.271153 ,0.743948 ,0.358781 ,-2.513839 ,-0.777009 ,-0.051924 ,1.190534 ,-0.146607 ,-0.884246 ,-1.575741 ,-0.546348 ,-0.674962 ,-0.019638 ,0.174441 ,0.559106 ,-0.132807 ,-0.039734 ,-0.718787 ,-2.575401 ,0.266080 ,0.570289 ,-0.301991 ,0.528075 ,-0.283546 ,0.808416 ,-1.006657 ,0.109571 ,-0.898641 ,0.378566 ,0.742137 ,0.597127 ,-0.197391 ,-1.012101 ,-1.563333 ,-0.905780 ,-0.778241 ,-0.027725 ,-0.404589 ,0.439022 ,
1.032485 ,-0.924920 ,0.598152 ,-0.609687 ,0.795542 ,-0.398651 ,-0.908702 ,-0.493462 ,0.648456 ,-0.125886 ,-0.542248 ,-0.180796 ,0.943705 ,1.133665 ,1.460833 ,0.336993 ,-0.079612 ,1.253104 ,1.219513 ,-0.320330 ,0.074193 ,-0.124237 ,-0.642876 ,0.771973 ,0.219269 ,0.240614 ,-1.104877 ,0.344885 ,0.434365 ,0.690214 ,-0.600298 ,0.539113 ,-0.496168 ,0.629976 ,-0.855315 ,0.731355 ,-0.090494 ,-0.616440 ,-0.544781 ,-0.049476 ,-2.210558 ,-0.473604 ,-0.109312 ,-0.105118 ,-1.374763 ,-0.186132 ,-0.904487 ,-0.114367 ,
-2.544306 ,-0.757458 ,-1.330528 ,0.778100 ,2.405756 ,-0.198660 ,0.093271 ,-0.945010 ,-1.139987 ,-0.194806 ,4.219812 ,0.820570 ,-3.606163 ,-0.948747 ,-2.570728 ,0.368056 ,-0.544921 ,0.475708 ,1.290051 ,3.288378 ,0.019570 ,-0.141614 ,0.746085 ,-0.729506 ,-0.182353 ,0.621724 ,-1.380591 ,1.082647 ,-0.610070 ,-0.605684 ,-0.700298 ,-1.191830 ,-0.596177 ,-1.415777 ,-0.596261 ,-2.968558 ,0.304741 ,-0.571393 ,-0.063467 ,-0.890111 ,-0.719413 ,-1.047143 ,-5.699331 ,-0.503478 ,-0.668027 ,0.038881 ,0.396403 ,-0.934872 ,
-1.304983 ,0.035157 ,-0.939229 ,-0.570946 ,-0.468337 ,-0.598743 ,-0.913602 ,-0.301802 ,0.655502 ,0.259675 ,1.101022 ,-0.318644 ,0.484181 ,-1.063115 ,-0.450789 ,-0.350408 ,0.530978 ,0.304596 ,0.175987 ,0.191154 ,0.334977 ,1.530564 ,-0.819746 ,-0.173851 ,0.933825 ,-0.816102 ,3.192270 ,-0.270304 ,0.871241 ,0.453299 ,-0.400978 ,-0.354972 ,-0.992325 ,-0.772971 ,1.300028 ,0.478270 ,0.501469 ,0.424599 ,-0.464251 ,1.634862 ,-0.112561 ,2.581796 ,2.315593 ,-0.403714 ,0.456565 ,-0.139241 ,0.295666 ,0.064276 ,
-1.732584 ,1.053215 ,0.267273 ,-0.306765 ,0.124470 ,0.001257 ,-0.613685 ,-0.734152 ,0.561759 ,-0.876936 ,-0.817266 ,-0.918753 ,0.009494 ,-0.130242 ,1.495871 ,-1.192922 ,-0.975053 ,0.633034 ,0.151050 ,-1.025690 ,-0.292888 ,-0.491360 ,-0.397411 ,0.284342 ,-0.066081 ,0.749161 ,-0.945644 ,-0.974242 ,-0.687814 ,0.453042 ,-0.600978 ,-0.812759 ,0.007720 ,-0.860185 ,-0.889747 ,1.053619 ,-0.298007 ,0.604240 ,0.083743 ,-0.388364 ,-3.048668 ,-0.865802 ,2.271252 ,-0.804100 ,-1.121694 ,-0.908738 ,-0.204731 ,-0.079468 ,
