-0.600000 ,0.400039 ,-0.801909 ,0.900000 ,0.874987 ,0.833734 ,-0.661595 ,-0.700000 ,-0.692176 ,0.617197 ,-0.900000 ,0.411042 ,-0.101333 ,-0.800000 ,-0.100000 ,0.600000 ,-0.400000 ,0.122040 ,0.680775 ,-0.176171 ,-0.875353 ,-0.900000 ,-0.083029 ,-0.006512 ,-0.953440 ,-0.371210 ,0.011963 ,0.000000 ,-1.000000 ,-0.582977 ,0.057854 ,0.044717 ,0.384715 ,-0.669371 ,0.743601 ,0.994321 ,-0.704974 ,0.800000 ,-0.312635 ,0.542470 ,0.280857 ,0.205694 ,0.878984 ,0.900000 ,-0.615541 ,0.810252 ,-0.400000 ,0.200000 ,
0.900000 ,-0.699944 ,-1.002542 ,0.100000 ,0.675915 ,-0.061171 ,0.347557 ,-0.100000 ,0.880055 ,0.309964 ,-1.000000 ,0.906798 ,-0.657185 ,0.700000 ,0.200000 ,0.800000 ,0.600000 ,0.844236 ,0.684496 ,0.756921 ,0.955241 ,0.100000 ,-0.189781 ,-0.203292 ,-0.482953 ,0.759330 ,0.110478 ,0.700000 ,0.100000 ,-0.640845 ,0.438065 ,0.673741 ,-0.213649 ,0.817762 ,0.118404 ,-0.136239 ,0.496526 ,0.400000 ,-0.106250 ,0.575236 ,0.483280 ,-0.797109 ,-0.513019 ,-0.300000 ,0.455127 ,-0.593827 ,0.900000 ,0.100000 ,
-0.400000 ,0.500035 ,-0.401544 ,0.100000 ,-0.121292 ,0.327013 ,-0.848416 ,0.900000 ,0.693996 ,0.214192 ,0.400000 ,0.108279 ,0.307590 ,-0.800000 ,0.500000 ,-0.200000 ,0.300000 ,0.230390 ,-0.718116 ,0.831121 ,0.910139 ,0.900000 ,-0.083224 ,-0.804942 ,0.344249 ,-0.378665 ,-0.991063 ,0.200000 ,0.200000 ,-0.075844 ,0.266138 ,-0.149650 ,0.586696 ,-0.278939 ,0.140321 ,-0.716604 ,0.097352 ,-0.600000 ,0.390009 ,-0.853208 ,0.181969 ,0.305209 ,0.884181 ,0.700000 ,-0.130721 ,0.406576 ,-0.800000 ,-0.700000 ,
0.500000 ,-0.999941 ,-0.302827 ,-0.100000 ,-0.426427 ,-0.056859 ,-0.760063 ,0.200000 ,-0.711096 ,0.811519 ,-0.100000 ,0.408410 ,0.137079 ,-0.300000 ,0.600000 ,0.600000 ,-0.800000 ,-0.461375 ,-0.916368 ,-0.647720 ,0.164617 ,0.600000 ,0.610591 ,-0.604253 ,0.518808 ,-0.135277 ,0.912253 ,-0.300000 ,-0.900000 ,-0.945554 ,-0.167846 ,-0.529764 ,0.585006 ,-0.777083 ,0.220509 ,-0.428976 ,0.095035 ,0.600000 ,0.392214 ,-1.027496 ,-1.017673 ,-0.096804 ,0.783970 ,0.900000 ,-0.935468 ,0.008201 ,0.800000 ,-0.500000 ,
-0.900000 ,0.800036 ,0.898309 ,-0.200000 ,0.077067 ,-0.169949 ,0.445364 ,-0.100000 ,1.000296 ,-0.484400 ,-0.000000 ,0.809602 ,0.603572 ,-0.700000 ,0.600000 ,0.500000 ,-0.500000 ,-0.573366 ,-0.018548 ,-0.772196 ,-0.782948 ,-0.200000 ,-0.683127 ,-0.605702 ,-0.054697 ,0.424631 ,-0.889612 ,0.300000 ,0.100000 ,0.620941 ,0.462474 ,0.447715 ,-0.714235 ,-0.474166 ,0.841841 ,0.088459 ,-0.103778 ,-0.900000 ,-0.311281 ,0.344818 ,-0.418451 ,0.905431 ,-0.318339 ,-0.900000 ,0.776627 ,-0.191585 ,-0.800000 ,-0.700000 ,
-0.300000 ,-0.299943 ,0.597337 ,0.500000 ,-0.925035 ,0.740665 ,0.644118 ,-0.700000 ,-0.116178 ,-0.589317 ,-0.400000 ,-0.692462 ,0.140395 ,0.000000 ,-0.500000 ,-0.400000 ,0.400000 ,0.541914 ,-0.915936 ,-0.345005 ,-0.940464 ,0.600000 ,0.810404 ,0.796244 ,-0.682244 ,-0.638391 ,0.111296 ,-0.100000 ,-0.700000 ,-0.742794 ,-1.064417 ,0.572215 ,-1.014212 ,-0.479690 ,0.019308 ,0.067059 ,-0.904248 ,-0.800000 ,0.293041 ,-0.825907 ,0.182867 ,-0.596969 ,0.785580 ,0.800000 ,-0.040436 ,0.407205 ,-0.500000 ,0.500000 ,
-0.200000 ,0.900051 ,0.285686 ,0.300000 ,0.545535 ,-0.231247 ,-0.308276 ,-0.900000 ,-0.066228 ,0.345221 ,-0.500000 ,0.627213 ,-0.800011 ,-0.400000 ,0.400000 ,0.000000 ,-0.400000 ,-0.115219 ,0.681141 ,-0.088436 ,0.955953 ,0.300000 ,0.502168 ,-0.612399 ,0.944420 ,0.174377 ,-0.468370 ,0.700000 ,-0.500000 ,0.485053 ,-0.199555 ,-0.594599 ,0.879749 ,0.055220 ,-0.820118 ,0.270386 ,-0.510876 ,-0.400000 ,0.474924 ,0.082087 ,0.386810 ,-0.891964 ,0.349298 ,0.200000 ,0.827775 ,0.518112 ,-0.700000 ,-0.500000 ,
-0.600000 ,-0.599997 ,-0.500785 ,-0.800000 ,-0.509803 ,0.219077 ,0.759889 ,-0.100000 ,-0.561582 ,0.309431 ,-0.400000 ,-0.991303 ,0.176917 ,-0.800000 ,0.300000 ,0.600000 ,-0.900000 ,-0.621413 ,-0.001149 ,0.780185 ,0.138450 ,0.900000 ,-0.399349 ,-0.904873 ,0.703899 ,0.515763 ,0.309248 ,-0.100000 ,-0.200000 ,0.880341 ,-0.717909 ,-0.415682 ,-0.505101 ,0.027524 ,0.709491 ,-0.572201 ,-0.606400 ,-1.000000 ,0.891806 ,0.787660 ,0.499009 ,0.101228 ,-0.916792 ,-1.000000 ,-0.358203 ,0.910338 ,-0.100000 ,-0.100000 ,
-1.000000 ,0.400014 ,0.598676 ,-1.000000 ,-0.414229 ,-0.173778 ,0.345416 ,-0.300000 ,-0.345831 ,-0.288550 ,-0.700000 ,-0.087026 ,0.865982 ,0.800000 ,0.100000 ,-0.100000 ,0.900000 ,0.468065 ,0.795494 ,0.172545 ,0.362889 ,-0.100000 ,0.700959 ,-0.508298 ,0.209305 ,0.928723 ,-0.186541 ,0.100000 ,0.900000 ,-0.826663 ,-1.032263 ,0.076239 ,0.491065 ,-0.561725 ,-0.387888 ,-0.556280 ,-0.408000 ,-0.400000 ,0.587340 ,-0.316145 ,-0.504175 ,0.201922 ,-0.223712 ,0.000000 ,0.267660 ,0.913355 ,0.100000 ,-1.000000 ,
-0.100000 ,0.200020 ,-1.002204 ,0.800000 ,-0.830638 ,0.054426 ,0.171367 ,-0.100000 ,0.607408 ,-0.973958 ,-0.200000 ,-0.664629 ,0.435317 ,-0.200000 ,0.800000 ,0.800000 ,-0.800000 ,-0.857333 ,0.293465 ,-0.750441 ,-0.072102 ,0.300000 ,0.600999 ,0.873184 ,0.015237 ,0.548621 ,0.538204 ,0.200000 ,-0.900000 ,-0.648053 ,-0.454742 ,0.246823 ,-0.721659 ,0.487567 ,-0.373772 ,0.235481 ,0.233118 ,-0.500000 ,-0.834465 ,-0.329963 ,0.193763 ,0.903938 ,-0.668156 ,0.600000 ,-0.055637 ,-0.414283 ,-0.600000 ,-0.700000 ,
